C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4005_20190101_20190131.csv
C,Time period: 2019-01-01 to 2019-01-31
C,Location/Node: .Z.RHODEISLAND
C,Report generated 2020-05-10 09:31:18 EST
H,,,Day Ahead,Real Time
D,2019-01-30,08,1021.9,965.4
D,2019-01-30,09,996.5,983.5
D,2019-01-30,10,983.4,979.3
D,2019-01-30,11,933.9,981.0
D,2019-01-30,12,941.8,979.0
D,2019-01-30,13,945.6,966.2
D,2019-01-30,14,954.3,966.5
D,2019-01-30,15,917.2,959.3
D,2019-01-30,16,932.8,976.9
D,2019-01-30,17,1072.6,1026.5
D,2019-01-30,18,1189.4,1112.6
D,2019-01-30,19,1153.6,1127.2
D,2019-01-30,20,1161.0,1124.5
D,2019-01-30,21,1125.7,1103.3
D,2019-01-30,22,1080.6,1062.8
D,2019-01-30,23,1022.0,1003.5
D,2019-01-30,24,949.6,941.7
D,2019-01-31,01,919.7,905.4
D,2019-01-31,02,907.9,890.6
D,2019-01-31,03,923.3,873.0
D,2019-01-31,04,911.3,876.6
D,2019-01-31,05,915.1,902.4
D,2019-01-31,06,1004.5,960.3
D,2019-01-31,07,1090.6,1070.2
D,2019-01-31,08,1154.6,1136.0
D,2019-01-31,09,1172.5,1145.7
D,2019-01-31,10,1139.7,1141.9
D,2019-01-31,11,1125.2,1137.5
D,2019-01-31,12,1127.5,1136.3
D,2019-01-31,13,1109.7,1116.2
D,2019-01-31,14,1090.1,1104.2
D,2019-01-31,15,1091.3,1092.4
D,2019-01-31,16,1107.8,1101.6
D,2019-01-31,17,1145.5,1147.3
D,2019-01-31,18,1224.3,1218.6
D,2019-01-31,19,1217.8,1233.7
D,2019-01-31,20,1205.1,1216.2
D,2019-01-31,21,1156.9,1172.8
D,2019-01-31,22,1106.5,1117.4
D,2019-01-31,23,1035.3,1041.9
D,2019-01-31,24,935.8,975.6
T,744 lines
