C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4005_20191201_20191231.csv
C,Time period: 2019-12-01 to 2019-12-31
C,Location/Node: .Z.RHODEISLAND
C,Report generated 2020-05-10 09:34:28 EST
H,,,Day Ahead,Real Time
D,2019-12-30,10,975.7,943.9
D,2019-12-30,11,996.6,971.0
D,2019-12-30,12,1019.8,992.1
D,2019-12-30,13,1009.9,1000.5
D,2019-12-30,14,1007.5,998.9
D,2019-12-30,15,1016.2,990.0
D,2019-12-30,16,998.6,990.1
D,2019-12-30,17,1038.9,1038.7
D,2019-12-30,18,1112.6,1068.4
D,2019-12-30,19,1041.2,1047.1
D,2019-12-30,20,954.1,1013.8
D,2019-12-30,21,910.9,968.1
D,2019-12-30,22,858.7,910.3
D,2019-12-30,23,777.7,831.6
D,2019-12-30,24,698.6,779.9
D,2019-12-31,01,696.6,728.6
D,2019-12-31,02,668.0,699.6
D,2019-12-31,03,651.1,682.9
D,2019-12-31,04,637.5,677.1
D,2019-12-31,05,639.9,686.7
D,2019-12-31,06,655.1,725.5
D,2019-12-31,07,749.6,790.6
D,2019-12-31,08,859.0,834.9
D,2019-12-31,09,889.9,877.4
D,2019-12-31,10,897.9,902.2
D,2019-12-31,11,906.5,921.5
D,2019-12-31,12,908.8,926.4
D,2019-12-31,13,899.1,922.8
D,2019-12-31,14,917.2,930.4
D,2019-12-31,15,908.4,928.6
D,2019-12-31,16,915.8,932.0
D,2019-12-31,17,955.1,973.1
D,2019-12-31,18,997.9,1007.9
D,2019-12-31,19,943.7,976.2
D,2019-12-31,20,913.9,927.6
D,2019-12-31,21,872.8,889.7
D,2019-12-31,22,809.4,845.5
D,2019-12-31,23,679.4,797.4
D,2019-12-31,24,672.0,762.5
T,744 lines
