C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4005_20190701_20190731.csv
C,Time period: 2019-07-01 to 2019-07-31
C,Location/Node: .Z.RHODEISLAND
C,Report generated 2020-05-10 09:32:56 EST
H,,,Day Ahead,Real Time
D,2019-07-29,02,950.6,966.2
D,2019-07-29,03,891.7,928.9
D,2019-07-29,04,853.9,909.9
D,2019-07-29,05,863.7,917.5
D,2019-07-29,06,860.4,952.6
D,2019-07-29,07,966.1,1029.1
D,2019-07-29,08,1107.5,1134.2
D,2019-07-29,09,1203.2,1240.1
D,2019-07-29,10,1292.5,1346.5
D,2019-07-29,11,1409.8,1445.5
D,2019-07-29,12,1490.7,1516.5
D,2019-07-29,13,1500.2,1584.1
D,2019-07-29,14,1566.9,1645.6
D,2019-07-29,15,1631.4,1678.9
D,2019-07-29,16,1641.3,1694.4
D,2019-07-29,17,1638.9,1652.5
D,2019-07-29,18,1634.5,1610.0
D,2019-07-29,19,1586.8,1557.8
D,2019-07-29,20,1527.5,1519.0
D,2019-07-29,21,1481.3,1482.2
D,2019-07-29,22,1428.1,1405.9
D,2019-07-29,23,1278.3,1282.6
D,2019-07-29,24,1133.6,1159.3
D,2019-07-30,01,1063.2,1062.1
D,2019-07-30,02,1010.8,997.8
D,2019-07-30,03,957.8,957.9
D,2019-07-30,04,907.0,934.6
D,2019-07-30,05,908.6,935.9
D,2019-07-30,06,942.4,963.1
D,2019-07-30,07,1021.2,1044.4
D,2019-07-30,08,1152.4,1160.0
D,2019-07-30,09,1268.2,1270.4
D,2019-07-30,10,1357.0,1383.1
D,2019-07-30,11,1500.9,1488.9
D,2019-07-30,12,1571.1,1584.2
D,2019-07-30,13,1620.2,1655.4
D,2019-07-30,14,1656.2,1709.7
D,2019-07-30,15,1735.6,1730.7
D,2019-07-30,16,1747.0,1722.5
D,2019-07-30,17,1719.2,1725.5
D,2019-07-30,18,1720.4,1715.2
D,2019-07-30,19,1669.8,1679.4
D,2019-07-30,20,1588.7,1608.6
D,2019-07-30,21,1548.7,1550.9
D,2019-07-30,22,1463.1,1464.5
D,2019-07-30,23,1303.1,1333.4
D,2019-07-30,24,1157.8,1201.3
D,2019-07-31,01,1112.9,1103.6
D,2019-07-31,02,1056.8,1037.3
D,2019-07-31,03,1017.1,993.5
D,2019-07-31,04,928.7,967.6
D,2019-07-31,05,967.7,965.1
D,2019-07-31,06,1019.8,993.3
D,2019-07-31,07,1090.4,1065.4
D,2019-07-31,08,1213.4,1186.9
D,2019-07-31,09,1284.3,1290.0
D,2019-07-31,10,1353.3,1392.9
D,2019-07-31,11,1437.1,1493.0
D,2019-07-31,12,1513.7,1574.1
D,2019-07-31,13,1559.9,1647.7
D,2019-07-31,14,1604.0,1688.7
D,2019-07-31,15,1625.6,1716.4
D,2019-07-31,16,1631.3,1711.4
D,2019-07-31,17,1635.6,1613.4
D,2019-07-31,18,1605.0,1540.1
D,2019-07-31,19,1544.6,1482.2
D,2019-07-31,20,1478.4,1421.5
D,2019-07-31,21,1461.9,1386.4
D,2019-07-31,22,1390.3,1316.1
D,2019-07-31,23,1229.1,1208.1
D,2019-07-31,24,1099.4,1096.2
T,744 lines
