C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4005_20190801_20190831.csv
C,Time period: 2019-08-01 to 2019-08-31
C,Location/Node: .Z.RHODEISLAND
C,Report generated 2020-05-10 09:33:13 EST
H,,,Day Ahead,Real Time
D,2019-08-29,11,1105.4,1096.3
D,2019-08-29,12,1155.6,1132.5
D,2019-08-29,13,1183.0,1175.4
D,2019-08-29,14,1220.4,1224.9
D,2019-08-29,15,1269.8,1267.7
D,2019-08-29,16,1299.7,1295.0
D,2019-08-29,17,1377.8,1308.0
D,2019-08-29,18,1346.8,1292.1
D,2019-08-29,19,1290.5,1249.0
D,2019-08-29,20,1207.4,1203.5
D,2019-08-29,21,1200.5,1163.3
D,2019-08-29,22,1108.1,1077.7
D,2019-08-29,23,1006.7,961.9
D,2019-08-29,24,868.4,870.8
D,2019-08-30,01,706.1,796.5
D,2019-08-30,02,729.1,756.5
D,2019-08-30,03,716.7,725.8
D,2019-08-30,04,691.0,708.1
D,2019-08-30,05,713.0,709.7
D,2019-08-30,06,760.7,739.7
D,2019-08-30,07,821.4,799.2
D,2019-08-30,08,934.5,879.4
D,2019-08-30,09,1049.0,955.4
D,2019-08-30,10,1032.1,1020.5
D,2019-08-30,11,1126.4,1065.2
D,2019-08-30,12,1180.0,1110.5
D,2019-08-30,13,1184.2,1141.8
D,2019-08-30,14,1228.2,1182.6
D,2019-08-30,15,1244.0,1207.7
D,2019-08-30,16,1433.3,1236.6
D,2019-08-30,17,1402.4,1256.3
D,2019-08-30,18,1387.3,1240.0
D,2019-08-30,19,1339.3,1195.6
D,2019-08-30,20,1156.6,1159.0
D,2019-08-30,21,1161.9,1134.2
D,2019-08-30,22,1127.2,1077.4
D,2019-08-30,23,1026.3,993.9
D,2019-08-30,24,925.5,913.9
D,2019-08-31,01,813.8,843.7
D,2019-08-31,02,801.9,791.4
D,2019-08-31,03,782.9,763.1
D,2019-08-31,04,754.3,731.6
D,2019-08-31,05,726.5,723.0
D,2019-08-31,06,732.2,727.4
D,2019-08-31,07,711.4,744.5
D,2019-08-31,08,776.2,792.9
D,2019-08-31,09,851.9,862.3
D,2019-08-31,10,912.6,917.9
D,2019-08-31,11,948.3,970.2
D,2019-08-31,12,992.4,1004.2
D,2019-08-31,13,1015.1,1031.6
D,2019-08-31,14,1032.3,1053.2
D,2019-08-31,15,1045.4,1066.2
D,2019-08-31,16,1016.4,1074.3
D,2019-08-31,17,1028.9,1077.9
D,2019-08-31,18,1043.1,1067.1
D,2019-08-31,19,1005.6,1027.4
D,2019-08-31,20,980.9,996.1
D,2019-08-31,21,998.2,972.1
D,2019-08-31,22,897.7,917.0
D,2019-08-31,23,837.0,854.1
D,2019-08-31,24,734.1,788.5
T,744 lines
