C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4005_20190301_20190331.csv
C,Time period: 2019-03-01 to 2019-03-31
C,Location/Node: .Z.RHODEISLAND
C,Report generated 2020-05-10 09:32:11 EST
H,,,Day Ahead,Real Time
D,2019-03-30,20,793.4,796.8
D,2019-03-30,21,828.2,790.8
D,2019-03-30,22,729.5,756.4
D,2019-03-30,23,604.5,704.6
D,2019-03-30,24,594.6,658.5
D,2019-03-31,01,656.5,617.7
D,2019-03-31,02,582.3,590.7
D,2019-03-31,03,577.5,574.0
D,2019-03-31,04,537.7,566.0
D,2019-03-31,05,538.7,566.2
D,2019-03-31,06,553.6,578.3
D,2019-03-31,07,558.4,600.3
D,2019-03-31,08,595.8,631.9
D,2019-03-31,09,707.8,678.5
D,2019-03-31,10,726.9,716.5
D,2019-03-31,11,758.6,753.9
D,2019-03-31,12,780.4,796.0
D,2019-03-31,13,729.1,802.7
D,2019-03-31,14,726.9,796.6
D,2019-03-31,15,741.2,794.9
D,2019-03-31,16,733.9,801.0
D,2019-03-31,17,750.5,826.6
D,2019-03-31,18,791.3,842.2
D,2019-03-31,19,813.2,848.7
D,2019-03-31,20,824.6,868.7
D,2019-03-31,21,816.8,850.3
D,2019-03-31,22,766.5,803.9
D,2019-03-31,23,624.3,740.0
D,2019-03-31,24,603.8,684.3
T,743 lines
